Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Currency,Amount,Type,Risk Scoring,Shopper Interaction,Shopper Name,Shopper PAN,Shopper IP,Shopper Country,Issuer Name,Issuer Id,Issuer City,Issuer Country,Acquirer Response,Authorisation Code,Shopper Email,Shopper Reference,3D Directory Response,3D Authentication Response,CVC2 Response,AVS Response,Billing Street,Billing House Number / Name,Billing City,Billing Postal Code / ZIP,Billing State / Province,Billing Country,Delivery Street,Delivery House Number / Name,Delivery City,Delivery Postal Code / ZIP,Delivery State / Province,Delivery Country,Acquirer Reference,Payment Method Variant,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073630,mc,6/30/17 18:29,CEST,EUR,44.95,Payment,0,Ecommerce,John Doe,1030,83.40.35.48,ES,,547275,,ES,APPROVED,318934,johndoe@gmail.com,12221117,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073755,paypal,6/30/17 18:29,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,,79.154.186.180,ES,,,,,APPROVED,,johndoe@gmail.com,46349279,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073625,visa,6/30/17 18:29,CEST,EUR,90.94,Payment,0,Ecommerce,John Doe,3335,79.233.168.212,DE,,457096,,DE,APPROVED,884257,johndoe@gmail.com,11582510,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073626,ideal,6/30/17 18:29,CEST,EUR,59.95,Payment,0,Ecommerce,John Doe,123456789,86.82.32.245,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,46349217,,,0,0,,,,,,,,,,,,,,idealabn,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073627,visa,6/30/17 18:29,CEST,EUR,59.95,Payment,0,Ecommerce,John Doe,19,84.112.64.79,AT,,454818,,AT,APPROVED,6586,johndoe@gmail.com,41806967,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073701,paypal,6/30/17 18:29,CEST,EUR,59.95,Payment,0,Ecommerce,John Doe,,178.142.98.97,DE,,,,,APPROVED,,johndoe@gmail.com,46348710,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073597,mc,6/30/17 18:29,CEST,EUR,39.95,Payment,40,Ecommerce,John Doe,9970,151.60.24.234,IT,,534223,,IT,DECLINED,,johndoe@gmail.com,5831617,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073667,visa,6/30/17 18:29,CEST,EUR,37.48,Payment,0,Ecommerce,John Doe,7015,91.46.124.76,DE,,436338,,DE,APPROVED,101134,johndoe@gmail.com,31331875,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073595,visa,6/30/17 18:29,CEST,SEK,624.95,Payment,40,Ecommerce,John Doe,2942,72.65.99.144,US,,453901,,SE,APPROVED,504614,johndoe@gmail.com,46348794,,,1,0,,,,,,,,,,,,,,visabusiness,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073548,visa,6/30/17 18:29,CEST,EUR,44.95,Payment,40,Ecommerce,John Doe,4786,109.223.252.49,FR,,453301,,FR,DECLINED,,johndoe@gmail.com,46348430,,,2,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073546,visa,6/30/17 18:28,CEST,EUR,39.98,Payment,40,Ecommerce,John Doe,6855,83.157.32.99,FR,,497490,,FR,APPROVED,196535,johndoe@gmail.com,36571801,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073671,mc,6/30/17 18:28,CEST,NOK,399,Payment,0,Ecommerce,John Doe,8821,88.90.174.33,NO,,512437,,NO,APPROVED,271271,johndoe@gmail.com,39018145,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073593,visa,6/30/17 18:28,CEST,EUR,69.95,Payment,0,Ecommerce,John Doe,4014,178.190.252.62,AT,,454818,,AT,APPROVED,6488,johndoe@gmail.com,46341923,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073598,mc,6/30/17 18:27,CEST,EUR,23.96,Payment,0,Ecommerce,John Doe,5587,212.122.102.123,ES,,554013,,ES,APPROVED,133689,johndoe@gmail.com,40391180,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073542,visa,6/30/17 18:27,CEST,EUR,47.97,Payment,40,Ecommerce,John Doe,1669,88.161.137.122,FR,,497533,,FR,APPROVED,461115,johndoe@gmail.com,29990063,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073618,ideal,6/30/17 18:27,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,123456789,83.87.185.199,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,26498451,,,0,0,,,,,,,,,,,,,,idealpostbank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073622,paypal,6/30/17 18:27,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,,78.224.240.142,FR,,,,,APPROVED,,johndoe@gmail.com,38206098,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073660,ideal,6/30/17 18:27,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,123456789,213.93.78.106,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,2919340,,,0,0,,,,,,,,,,,,,,idealabn,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073594,visa,6/30/17 18:27,CEST,EUR,44.95,Payment,0,Ecommerce,John Doe,7627,93.199.29.34,DE,,427741,,DE,APPROVED,20311,johndoe@gmail.com,46347902,,,1,0,,,,,,,,,,,,,,visacorporate,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073518,directEbanking,6/30/17 18:27,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,123456789,79.255.209.109,DE,Dresdner Volksbank Raiffeisenbank (Gf P2),85090000,,DE,APPROVED,,johndoe@gmail.com,6944387,,,0,0,,,,,,,,,,,,,23931-75200-51D05AB5-7B4E,directEbanking,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073590,mc,6/30/17 18:27,CEST,EUR,44.95,Payment,41,Ecommerce,John Doe,1434,86.200.103.25,FR,,513141,,FR,APPROVED,316444,johndoe@gmail.com,17156514,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073662,mc,6/30/17 18:27,CEST,DKK,335.97,Payment,0,Ecommerce,John Doe,50,83.88.163.35,DK,,552972,,DK,APPROVED,97,johndoe@gmail.com,46348604,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073657,bcmc,6/30/17 18:27,CEST,EUR,76.94,Payment,0,Ecommerce,John Doe,1019,87.65.104.71,BE,,670319,,BE,APPROVED,22659,johndoe@gmail.com,34070072,Y,Y,5,0,,,,,,,,,,,,,,bcmc,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073623,paypal,6/30/17 18:26,CEST,EUR,38.47,Payment,0,Ecommerce,John Doe,,178.5.192.213,DE,,,,,APPROVED,,johndoe@gmail.com,38655633,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073663,elv,6/30/17 18:26,CEST,EUR,13.9,Payment,0,Ecommerce,John Doe,123456789,91.44.144.68,DE,Sparkasse Lorrach,68350048,Lorrach,DE,APPROVED,,johndoe@gmail.com,46338253,,,0,0,,,,,,,,,,,,,,elv,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073541,mc,6/30/17 18:26,CEST,EUR,39.95,Payment,0,Ecommerce,John Doe,1086,213.47.86.77,AT,,526611,,AT,APPROVED,66414,johndoe@gmail.com,33743656,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073652,paypal,6/30/17 18:26,CEST,EUR,44.95,Payment,0,Ecommerce,John Doe,,47.67.130.235,DE,,,,,APPROVED,,johndoe@gmail.com,34720875,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073533,visa,6/30/17 18:26,CEST,NOK,433.97,Payment,0,Ecommerce,John Doe,5878,212.251.202.136,NO,,427279,,NO,APPROVED,193,johndoe@gmail.com,30867295,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073661,mc,6/30/17 18:26,CEST,CHF,64.95,Payment,0,Ecommerce,John Doe,2334,85.0.22.198,CH,,540445,,CH,APPROVED,93323,johndoe@gmail.com,4473669,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073539,visa,6/30/17 18:26,CEST,EUR,38.47,Payment,40,Ecommerce,John Doe,3086,82.231.160.7,FR,,497160,,FR,APPROVED,549131,johndoe@gmail.com,3185473,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073535,visa,6/30/17 18:26,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,3020,84.59.215.0,DE,,454469,,DE,APPROVED,96836,johndoe@gmail.com,30462746,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073656,mc,6/30/17 18:26,CEST,EUR,42.47,Payment,40,Ecommerce,John Doe,5039,2.10.86.62,FR,,513268,,FR,APPROVED,137368,johndoe@gmail.com,40764474,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073611,ideal,6/30/17 18:26,CEST,EUR,38.47,Payment,0,Ecommerce,John Doe,123456789,77.168.149.153,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,20691862,,,0,0,,,,,,,,,,,,,,idealabn,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073654,mc,6/30/17 18:26,CEST,EUR,29.95,Payment,1,Ecommerce,John Doe,714,79.229.74.28,DE,,548699,,DE,APPROVED,136406,johndoe@gmail.com,45593629,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073658,visa,6/30/17 18:26,CEST,EUR,44.95,Payment,40,Ecommerce,John Doe,1786,87.1.205.124,IT,,408089,,IT,APPROVED,11367,johndoe@gmail.com,23743207,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073536,mc,6/30/17 18:26,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,5165,90.11.51.245,FR,,513106,,FR,APPROVED,667665,johndoe@gmail.com,35724219,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073653,paypal,6/30/17 18:26,CEST,EUR,44.96,Payment,0,Ecommerce,John Doe,,178.203.249.41,DE,,,,,APPROVED,,johndoe@gmail.com,25764865,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073538,visa,6/30/17 18:26,CEST,EUR,59,Payment,40,Ecommerce,John Doe,942,82.232.229.124,FR,,497301,,FR,APPROVED,916227,johndoe@gmail.com,46347420,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073591,visa,6/30/17 18:26,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,7353,89.3.31.203,FR,,497401,,FR,APPROVED,313387,johndoe@gmail.com,46326286,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073614,mc,6/30/17 18:25,CEST,CHF,69.97,Payment,0,Ecommerce,John Doe,3011,86.111.142.254,CH,,540948,,CH,APPROVED,473444,johndoe@gmail.com,2873275,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073650,elv,6/30/17 18:25,CEST,EUR,39.95,Payment,0,Ecommerce,John Doe,123456789,91.33.223.54,DE,sparkasse neu-ulm illertissen,73050000,neu-ulm,DE,APPROVED,,johndoe@gmail.com,32545196,,,0,0,,,,,,,,,,,,,,elv,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073619,mc,6/30/17 18:25,CEST,EUR,52.47,Payment,0,Ecommerce,John Doe,5753,89.244.173.45,DE,,523256,,DE,APPROVED,256195,johndoe@gmail.com,46315786,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073534,mc,6/30/17 18:25,CEST,EUR,52.47,Payment,0,Ecommerce,John Doe,8135,81.206.104.46,NL,,547503,,NL,APPROVED,60683,johndoe@gmail.com,3252848,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073531,paypal,6/30/17 18:25,CEST,EUR,39.98,Payment,0,Ecommerce,John Doe,,84.158.173.129,DE,,,,,APPROVED,,johndoe@gmail.com,16705944,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073525,mc,6/30/17 18:25,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,2816,93.206.96.79,DE,,548696,,DE,APPROVED,467325,johndoe@gmail.com,33298162,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073532,visa,6/30/17 18:25,CEST,EUR,55.97,Payment,41,Ecommerce,John Doe,700,92.157.30.186,FR,,415055,,FR,APPROVED,226836,johndoe@gmail.com,5529297,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073530,paypal,6/30/17 18:25,CEST,EUR,49.95,Payment,40,Ecommerce,John Doe,,88.187.42.197,FR,,,,,APPROVED,,johndoe@gmail.com,4688127,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073449,paypal,6/30/17 18:25,CEST,EUR,44.96,Payment,40,Ecommerce,John Doe,,89.95.12.139,FR,,,,,APPROVED,,johndoe@gmail.com,35173178,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073577,visa,6/30/17 18:24,CEST,EUR,175.16,Payment,0,Ecommerce,John Doe,9010,95.91.243.232,DE,,428259,,DE,APPROVED,93716,johndoe@gmail.com,6802929,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073587,mc,6/30/17 18:24,CEST,EUR,45.5,Payment,0,Ecommerce,John Doe,5573,77.54.238.83,PT,,552727,,PT,APPROVED,319051,johndoe@gmail.com,46329643,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073494,paypal,6/30/17 18:24,CEST,EUR,29.95,Payment,0,Ecommerce,John Doe,,93.223.74.157,DE,,,,,APPROVED,,johndoe@gmail.com,25292314,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073586,mc,6/30/17 18:24,CEST,EUR,39.95,Payment,40,Ecommerce,John Doe,9970,151.60.24.234,IT,,534223,,IT,DECLINED,,johndoe@gmail.com,5831617,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073584,visa,6/30/17 18:24,CEST,EUR,32.97,Payment,0,Ecommerce,John Doe,8,80.29.24.240,ES,,450625,,ES,APPROVED,134402,johndoe@gmail.com,9978310,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073616,mc,6/30/17 18:24,CEST,EUR,44.95,Payment,40,Ecommerce,John Doe,4684,79.88.53.141,FR,,513039,,FR,APPROVED,515013,johndoe@gmail.com,17860995,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073610,visa,6/30/17 18:23,CEST,NOK,262.11,Payment,0,Ecommerce,John Doe,3249,85.164.60.119,NO,,492505,,NO,APPROVED,135301,johndoe@gmail.com,37849411,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073526,visa,6/30/17 18:23,CEST,DKK,335.97,Payment,0,Ecommerce,John Doe,6960,62.243.153.250,DK,,457142,,DK,APPROVED,182401,johndoe@gmail.com,33019647,,,1,0,,,,,,,,,,,,,,visadankort,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073528,visa,6/30/17 18:23,CEST,EUR,90.94,Payment,0,Ecommerce,John Doe,7917,88.207.220.156,LU,,401188,,LU,APPROVED,218634,johndoe@gmail.com,12018586,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073583,visa,6/30/17 18:23,CEST,EUR,52.47,Payment,40,Ecommerce,John Doe,7104,90.39.228.118,FR,,497401,,FR,APPROVED,275617,johndoe@gmail.com,46349047,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073558,ideal,6/30/17 18:22,CEST,EUR,37.48,Payment,0,Ecommerce,John Doe,123456789,77.163.227.244,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,2892493,,,0,0,,,,,,,,,,,,,,idealabn,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073523,paypal,6/30/17 18:22,CEST,EUR,53.85,Payment,0,Ecommerce,John Doe,,46.78.216.55,DE,,,,,APPROVED,,johndoe@gmail.com,45733672,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073413,ideal,6/30/17 18:22,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,123456789,62.195.92.202,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,44749938,,,0,0,,,,,,,,,,,,,,idealrabobank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073492,mc,6/30/17 18:22,CEST,EUR,59,Payment,80,Ecommerce,John Doe,3490,83.152.208.101,FR,,552538,,GB,APPROVED,72102,johndoe@gmail.com,13795814,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073575,visa,6/30/17 18:22,CEST,NOK,433.97,Payment,0,Ecommerce,John Doe,3990,82.116.90.64,NO,,410651,,NO,APPROVED,7778,johndoe@gmail.com,31090903,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073582,paypal,6/30/17 18:22,CEST,EUR,29.95,Payment,0,Ecommerce,John Doe,,188.108.130.4,DE,,,,,APPROVED,,johndoe@gmail.com,18749572,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073493,visa,6/30/17 18:22,CEST,NOK,433.97,Payment,0,Ecommerce,John Doe,6526,89.11.161.140,NO,,492505,,NO,APPROVED,436826,johndoe@gmail.com,35933371,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073488,visa,6/30/17 18:22,CEST,EUR,39.95,Payment,40,Ecommerce,John Doe,2925,78.226.152.163,FR,,497762,,FR,APPROVED,753222,johndoe@gmail.com,19060758,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073579,visa,6/30/17 18:22,CEST,EUR,44.95,Payment,40,Ecommerce,John Doe,3663,86.193.119.226,FR,,497040,,FR,APPROVED,202462,johndoe@gmail.com,35084493,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073609,visa,6/30/17 18:22,CEST,EUR,49.95,Payment,40,Ecommerce,John Doe,2348,82.67.222.124,FR,,497490,,FR,APPROVED,842696,johndoe@gmail.com,14777283,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073489,mc,6/30/17 18:22,CEST,EUR,69.95,Payment,40,Ecommerce,John Doe,1452,87.231.30.140,FR,,513262,,FR,APPROVED,184615,johndoe@gmail.com,30191182,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073572,paypal,6/30/17 18:22,CEST,EUR,52.47,Payment,0,Ecommerce,John Doe,,91.6.209.207,DE,,,,,APPROVED,,johndoe@gmail.com,46347898,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073605,mc,6/30/17 18:22,CEST,EUR,27.48,Payment,40,Ecommerce,John Doe,478,151.62.131.203,IT,,526430,,IT,APPROVED,H5D127,johndoe@gmail.com,23817282,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073612,visa,6/30/17 18:22,CEST,EUR,69.95,Payment,40,Ecommerce,John Doe,3130,92.140.68.210,FR,,497401,,FR,APPROVED,487383,johndoe@gmail.com,46348163,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073567,visa,6/30/17 18:22,CEST,DKK,479.96,Payment,0,Ecommerce,John Doe,5563,62.44.134.156,DK,,457195,,DK,APPROVED,182211,johndoe@gmail.com,46347669,,,1,0,,,,,,,,,,,,,,visadankort,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073569,visa,6/30/17 18:21,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,2017,84.115.132.140,AT,,454818,,AT,APPROVED,6118,johndoe@gmail.com,4139396,,,1,0,,,,,,,,,,,,,,visaclassic,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073522,visa,6/30/17 18:21,CEST,EUR,52.47,Payment,80,Ecommerce,John Doe,9884,90.2.118.216,FR,,405912,,CH,APPROVED,42132,johndoe@gmail.com,34369054,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073608,mc,6/30/17 18:21,CEST,EUR,139.95,Payment,0,Ecommerce,John Doe,5111,188.78.109.31,ES,,554390,,ES,APPROVED,294546,johndoe@gmail.com,32551973,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.71E+15,326073564,ideal,6/30/17 18:21,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,123456789,217.122.146.240,NL,,,NOT PROVIDED,NL,APPROVED,,johndoe@gmail.com,32571790,,,0,0,,,,,,,,,,,,,,idealpostbank,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073571,visa,6/30/17 18:21,CEST,EUR,44.95,Payment,0,Ecommerce,John Doe,3251,178.14.125.48,DE,,440768,,DE,APPROVED,254303,johndoe@gmail.com,22211511,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073606,mc,6/30/17 18:21,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,6741,92.155.40.224,FR,,513141,,FR,APPROVED,941463,johndoe@gmail.com,34538130,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.41E+15,326073565,paypal,6/30/17 18:20,CEST,EUR,55.97,Payment,0,Ecommerce,John Doe,,84.62.115.237,DE,,,,,APPROVED,,johndoe@gmail.com,11943679,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.81E+15,326073520,mc,6/30/17 18:20,CEST,EUR,39.95,Payment,41,Ecommerce,John Doe,8144,86.199.90.133,FR,,513141,,FR,APPROVED,252248,johndoe@gmail.com,7434703,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073521,paypal,6/30/17 18:20,CEST,EUR,49.95,Payment,0,Ecommerce,John Doe,,88.77.155.155,DE,,,,,APPROVED,,johndoe@gmail.com,25114700,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.81E+15,326073568,visa,6/30/17 18:20,CEST,SEK,425.97,Payment,0,Ecommerce,John Doe,7805,84.216.36.157,SE,,453903,,SE,APPROVED,386650,johndoe@gmail.com,18827929,,,1,0,,,,,,,,,,,,,,visadebit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.41E+15,326073487,mc,6/30/17 18:20,CEST,EUR,55.97,Payment,40,Ecommerce,John Doe,6549,31.33.219.47,FR,,513273,,FR,APPROVED,768806,johndoe@gmail.com,30215230,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073516,visa,6/30/17 18:20,CEST,EUR,38.47,Payment,0,Ecommerce,John Doe,3142,85.50.69.13,ES,,454771,,ES,APPROVED,46234,johndoe@gmail.com,46260075,,,1,0,,,,,,,,,,,,,,visagold,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},1.31E+15,326073472,paypal,6/30/17 18:20,CEST,EUR,25.17,Payment,0,Ecommerce,John Doe,,91.38.136.20,DE,,,,,APPROVED,,johndoe@gmail.com,20321216,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.71E+15,326073563,paypal,6/30/17 18:20,CEST,EUR,52.47,Payment,0,Ecommerce,John Doe,,87.158.36.12,DE,,,,,APPROVED,,johndoe@gmail.com,46348781,,,0,0,,,,,,,,,,,,,,paypal,,,,,,,,
{yourCompanyAccount},{yourMerchantAccount},4.31E+15,326073560,mc,6/30/17 18:19,CEST,EUR,39.95,Payment,0,Ecommerce,John Doe,7175,92.108.86.251,NL,,520953,,NL,APPROVED,84883,johndoe@gmail.com,46315927,,,1,0,,,,,,,,,,,,,,mccredit,,,,,,,,
